dim,kary,level,vertices,edges,operator_position,algorithm,treewidth,time
1,2,9,134,225,0-410,freetdi,8,0.283
1,2,9,87,147,391,freetdi,8,0.114
1,2,10,130,218,0-233,freetdi,9,1.246
1,2,10,89,150,105,freetdi,8,0.112
1,2,10,93,157,124,freetdi,8,0.118
1,2,9,134,225,0-415,freetdi,8,0.278
1,2,10,93,157,693,freetdi,8,0.116
1,2,7,96,161,0-43,freetdi,9,0.784
1,2,8,77,130,30,freetdi,8,0.097
1,2,10,140,235,0-325,freetdi,9,1.301
1,2,9,87,147,50,freetdi,8,0.112
1,2,9,87,147,14,freetdi,8,0.111
1,2,10,144,242,0-370,freetdi,9,1.375
1,2,8,102,170,0-224,freetdi,8,0.175
1,2,10,93,157,621,freetdi,8,0.12
1,2,10,93,157,757,freetdi,8,0.127
1,2,8,118,198,0-195,freetdi,8,0.206
1,2,8,106,177,0-145,freetdi,8,0.224
1,2,9,87,147,498,freetdi,8,0.08
1,2,8,112,188,0-67,freetdi,9,0.887
1,2,10,146,245,0-685,freetdi,8,0.324
1,2,9,87,147,167,freetdi,8,0.107
1,2,8,77,130,6,freetdi,8,0.101
1,2,10,81,136,736,freetdi,8,0.091
1,2,9,134,225,0-258,freetdi,8,0.238
1,2,10,81,136,929,freetdi,8,0.121
1,2,9,126,211,0-264,freetdi,8,0.28
1,2,10,77,129,961,freetdi,8,0.117
1,2,10,97,164,235,freetdi,8,0.119
1,2,10,97,164,138,freetdi,8,0.115
1,2,10,140,235,0-300,freetdi,9,1.302
1,2,10,93,157,373,freetdi,8,0.13
1,2,8,118,198,0-151,freetdi,8,0.172
1,2,10,150,252,0-587,freetdi,8,0.328
1,2,5,60,100,0-12,freetdi,9,0.503
1,2,9,122,205,0-74,freetdi,9,1.264
1,2,10,130,218,0-152,freetdi,9,1.383
1,2,9,79,133,153,freetdi,8,0.11
1,2,9,100,167,0-32,freetdi,8,0.216
1,2,10,93,157,588,freetdi,8,0.099
1,2,10,89,150,9,freetdi,8,0.113
1,2,10,150,252,0-871,freetdi,8,0.292
1,2,6,62,104,0-2,freetdi,8,0.062
1,2,10,93,157,701,freetdi,8,0.111
1,2,10,97,164,83,freetdi,8,0.126
1,2,9,83,140,237,freetdi,8,0.107
1,2,9,83,140,340,freetdi,8,0.106
1,2,10,93,157,340,freetdi,8,0.122
1,2,9,83,140,493,freetdi,8,0.114
1,2,10,93,157,364,freetdi,8,0.12
1,2,10,132,222,0-78,freetdi,9,1.338
1,2,10,150,252,0-994,freetdi,8,0.324
1,2,10,89,150,344,freetdi,8,0.119
1,2,9,75,126,336,freetdi,8,0.108
1,2,10,97,164,118,freetdi,8,0.107
1,2,10,93,157,261,freetdi,8,0.12
1,2,10,97,164,339,freetdi,8,0.09
1,2,7,102,171,0-98,freetdi,8,0.177
1,2,9,87,147,71,freetdi,8,0.107
1,2,10,97,164,554,freetdi,8,0.121
1,2,10,134,225,0-213,freetdi,9,1.255
1,2,10,97,164,863,freetdi,8,0.101
1,2,8,52,85,0-1,freetdi,5,0.004
1,2,10,146,245,0-541,freetdi,8,0.285
1,2,10,140,235,0-269,freetdi,9,1.302
1,2,9,112,187,0-225,freetdi,9,0.915
1,2,9,87,147,258,freetdi,8,0.101
1,2,9,87,147,419,freetdi,8,0.101
1,2,9,87,147,262,freetdi,8,0.113
1,2,9,83,140,76,freetdi,8,0.116
1,2,10,150,252,0-1010,freetdi,8,0.32
1,2,10,138,232,0-139,freetdi,9,1.27
1,2,10,97,164,646,freetdi,8,0.122
1,2,10,138,231,0-624,freetdi,8,0.27
1,2,7,84,140,0-48,freetdi,9,0.796
1,2,10,97,164,78,freetdi,8,0.127
1,2,10,136,228,0-488,freetdi,9,1.228
1,2,9,134,225,0-358,freetdi,8,0.261
1,2,7,96,161,0-55,freetdi,9,0.781
1,2,10,150,252,0-763,freetdi,8,0.333
1,2,8,77,130,198,freetdi,8,0.087
1,2,9,83,140,252,freetdi,8,0.117
1,2,7,63,106,52,freetdi,8,0.082
1,2,9,128,215,0-207,freetdi,9,1.067
1,2,9,130,218,0-277,freetdi,8,0.272
1,2,9,134,225,0-466,freetdi,8,0.219
1,2,7,67,113,126,freetdi,8,0.082
1,2,8,77,130,78,freetdi,8,0.104
1,2,8,118,198,0-226,freetdi,8,0.227
1,2,9,83,140,229,freetdi,8,0.103
1,2,8,106,178,0-46,freetdi,9,1.015
1,2,10,97,164,82,freetdi,8,0.114
1,2,9,83,140,220,freetdi,8,0.111
1,2,10,85,143,528,freetdi,8,0.118
1,2,10,150,252,0-874,freetdi,8,0.312
1,2,10,97,164,971,freetdi,8,0.128
1,2,10,122,205,0-36,freetdi,9,1.301
1,2,5,70,117,0-19,freetdi,8,0.122
1,2,10,93,157,460,freetdi,8,0.122
1,2,9,83,140,221,freetdi,8,0.083
1,2,6,49,82,56,freetdi,8,0.07
1,2,9,79,133,264,freetdi,8,0.083
1,2,9,71,119,160,freetdi,8,0.109
1,2,7,98,164,0-109,freetdi,8,0.18
1,2,10,85,143,657,freetdi,8,0.131
1,2,9,87,147,54,freetdi,8,0.108
1,2,9,134,225,0-359,freetdi,8,0.259
1,2,2,22,36,0-2,freetdi,7,0.011
1,2,9,130,218,0-341,freetdi,8,0.261
1,2,9,134,225,0-427,freetdi,8,0.239
1,2,10,97,164,686,freetdi,8,0.118
1,2,9,87,147,6,freetdi,8,0.11
1,2,10,144,242,0-367,freetdi,9,1.346
1,2,7,102,171,0-103,freetdi,8,0.171
1,2,7,67,113,30,freetdi,8,0.086
1,2,10,126,210,0-640,freetdi,8,0.31
1,2,9,79,133,169,freetdi,8,0.108
1,2,10,97,164,483,freetdi,8,0.092
1,2,6,66,110,0-8,freetdi,8,0.119
1,2,9,83,140,236,freetdi,8,0.104
1,2,9,130,218,0-420,freetdi,8,0.234
1,2,10,97,164,574,freetdi,8,0.111
1,2,10,89,150,72,freetdi,8,0.104
1,2,10,136,228,0-393,freetdi,9,1.262
1,2,9,83,140,429,freetdi,8,0.104
1,2,10,81,136,800,freetdi,8,0.098
1,2,9,134,225,0-394,freetdi,8,0.232
1,2,10,146,245,0-884,freetdi,8,0.32
1,2,10,128,214,0-352,freetdi,9,1.212
1,2,9,134,225,0-343,freetdi,8,0.276
1,2,10,124,208,0-89,freetdi,9,1.463
1,2,10,140,235,0-444,freetdi,9,1.289
1,2,9,87,147,51,freetdi,8,0.088
1,2,8,96,161,0-20,freetdi,9,1
1,2,10,89,150,265,freetdi,8,0.121
1,2,10,144,242,0-323,freetdi,9,1.33
1,2,7,102,171,0-111,freetdi,8,0.174
1,2,10,93,157,909,freetdi,8,0.108
1,2,9,122,205,0-95,freetdi,9,1.28
1,2,10,93,157,908,freetdi,8,0.115
1,2,10,97,164,578,freetdi,8,0.123
1,2,7,102,171,0-114,freetdi,8,0.145
1,2,10,150,252,0-650,freetdi,8,0.33
1,2,9,126,211,0-489,freetdi,8,0.262
1,2,10,93,157,828,freetdi,8,0.123
1,2,9,134,225,0-259,freetdi,8,0.27
1,2,9,87,147,463,freetdi,8,0.116
1,2,10,97,164,431,freetdi,8,0.121
1,2,10,97,164,714,freetdi,8,0.096
1,2,8,77,130,254,freetdi,8,0.066
1,2,10,124,208,0-104,freetdi,9,1.166
1,2,10,144,242,0-423,freetdi,9,1.268
1,2,10,93,157,181,freetdi,8,0.122
1,2,10,126,211,0-208,freetdi,9,1.307
1,2,9,130,218,0-493,freetdi,8,0.267
1,2,8,73,123,196,freetdi,8,0.08
1,2,10,142,238,0-920,freetdi,8,0.308
1,2,8,61,102,224,freetdi,8,0.101
1,2,2,16,25,0-1,freetdi,5,0.008
1,2,10,150,252,0-627,freetdi,8,0.32
1,2,9,87,147,191,freetdi,8,0.122
1,2,10,93,157,844,freetdi,8,0.125
1,2,8,69,116,73,freetdi,8,0.086
1,2,8,77,130,163,freetdi,8,0.101
1,2,9,134,225,0-463,freetdi,8,0.267
1,2,10,93,157,748,freetdi,8,0.126
1,2,7,47,78,64,freetdi,6,0.006
1,2,10,89,150,89,freetdi,8,0.115
1,2,6,53,89,53,freetdi,8,0.067
1,2,8,114,191,0-133,freetdi,8,0.223
1,2,10,150,252,0-922,freetdi,8,0.328
1,2,10,142,238,0-584,freetdi,8,0.317
1,2,6,86,144,0-54,freetdi,8,0.154
1,2,9,122,205,0-111,freetdi,9,0.904
1,2,9,83,140,124,freetdi,8,0.094
1,2,10,97,164,342,freetdi,8,0.121
1,2,10,130,218,0-217,freetdi,9,1.374
1,2,10,89,150,760,freetdi,8,0.1
1,2,10,93,157,764,freetdi,8,0.12
1,2,10,102,172,0-2,freetdi,8,0.129
1,2,8,118,198,0-198,freetdi,8,0.197
1,2,7,67,113,122,freetdi,8,0.085
1,2,10,93,157,405,freetdi,8,0.113
1,2,10,93,157,509,freetdi,8,0.094
1,2,8,73,123,44,freetdi,8,0.096
1,2,8,77,130,99,freetdi,8,0.081
1,2,10,97,164,98,freetdi,8,0.107
1,2,9,87,147,27,freetdi,8,0.109
1,2,10,85,143,305,freetdi,8,0.132
1,2,10,142,238,0-808,freetdi,8,0.309
1,2,10,126,211,0-177,freetdi,9,1.378
1,2,10,150,252,0-819,freetdi,8,0.306
1,2,8,77,130,71,freetdi,8,0.097
1,2,10,97,164,731,freetdi,8,0.122
1,2,7,102,171,0-78,freetdi,8,0.188
1,2,10,97,164,819,freetdi,8,0.118
1,2,9,87,147,286,freetdi,8,0.103
1,2,7,90,150,0-80,freetdi,8,0.195
1,2,7,98,164,0-85,freetdi,8,0.153
1,2,10,142,238,0-632,freetdi,8,0.319
1,2,10,150,252,0-535,freetdi,8,0.328
1,2,9,130,218,0-389,freetdi,8,0.273
1,2,10,97,164,187,freetdi,8,0.117
1,2,5,62,103,0-24,freetdi,8,0.105
1,2,10,97,164,538,freetdi,8,0.117
1,2,10,134,224,0-928,freetdi,8,0.27
1,2,9,87,147,270,freetdi,8,0.081
1,2,10,136,228,0-489,freetdi,9,1.241
1,2,10,97,164,691,freetdi,8,0.107
1,2,9,87,147,334,freetdi,8,0.121
1,2,6,86,144,0-43,freetdi,8,0.141
1,2,8,94,157,0-48,freetdi,9,1.007
1,2,9,128,215,0-155,freetdi,9,1.165
1,2,10,150,252,0-595,freetdi,8,0.298
1,2,9,128,215,0-131,freetdi,9,1.178
1,2,10,97,164,878,freetdi,8,0.112
1,2,8,110,184,0-249,freetdi,8,0.204
1,2,6,57,96,10,freetdi,8,0.057
1,2,9,87,147,390,freetdi,8,0.111
1,2,8,118,198,0-230,freetdi,8,0.24
1,2,9,87,147,283,freetdi,8,0.087
1,2,10,150,252,0-527,freetdi,8,0.29
1,2,10,150,252,0-782,freetdi,8,0.31
1,2,9,118,198,0-108,freetdi,9,1.233
1,2,10,93,157,317,freetdi,8,0.092
1,2,10,150,252,0-947,freetdi,8,0.319
1,2,8,69,116,9,freetdi,8,0.081
1,2,10,93,157,444,freetdi,8,0.096
1,2,9,87,147,119,freetdi,8,0.11
1,2,9,67,112,448,freetdi,8,0.111
1,2,10,97,164,1007,freetdi,8,0.125
1,2,9,87,147,78,freetdi,8,0.109
1,2,10,132,221,0-336,freetdi,9,1.146
1,2,10,130,217,0-833,freetdi,8,0.242
1,2,8,77,130,31,freetdi,8,0.085
1,2,10,77,129,192,freetdi,8,0.111
1,2,10,93,157,452,freetdi,8,0.113
1,2,10,146,245,0-660,freetdi,8,0.325
1,2,10,93,157,781,freetdi,8,0.115
1,2,9,87,147,138,freetdi,8,0.118
1,2,10,144,242,0-298,freetdi,9,1.305
1,2,10,97,164,922,freetdi,8,0.116
1,2,10,146,245,0-716,freetdi,8,0.319
1,2,8,102,171,0-44,freetdi,9,0.988
1,2,8,77,130,70,freetdi,8,0.099
1,2,10,128,215,0-76,freetdi,9,1.386
1,2,10,138,232,0-214,freetdi,9,1.374
1,2,10,132,222,0-114,freetdi,9,1.234
1,2,10,132,222,0-94,freetdi,9,1.344
1,2,8,110,184,0-201,freetdi,8,0.212
1,2,7,67,113,2,freetdi,8,0.065
1,2,10,150,252,0-714,freetdi,8,0.337
1,2,10,93,157,316,freetdi,8,0.131
1,2,8,77,130,138,freetdi,8,0.08
1,2,9,83,140,453,freetdi,8,0.106
1,2,10,146,245,0-581,freetdi,8,0.29
1,2,8,73,123,133,freetdi,8,0.098
1,2,10,132,222,0-86,freetdi,9,1.402
1,2,7,67,113,6,freetdi,8,0.079
1,2,10,146,245,0-956,freetdi,8,0.316
1,2,10,89,150,793,freetdi,8,0.116
1,2,10,97,164,859,freetdi,8,0.122
1,2,10,89,150,169,freetdi,8,0.116
1,2,9,79,133,152,freetdi,8,0.118
1,2,10,89,150,376,freetdi,8,0.118
1,2,9,118,198,0-69,freetdi,9,1.2
1,2,7,74,124,0-4,freetdi,8,0.112
1,2,10,146,245,0-837,freetdi,8,0.321
1,2,10,150,252,0-938,freetdi,8,0.268
1,2,10,138,232,0-178,freetdi,9,1.293
1,2,9,98,165,0-6,freetdi,9,0.74
1,2,10,89,150,968,freetdi,8,0.09
1,2,9,110,185,0-26,freetdi,9,0.916
1,2,10,150,252,0-719,freetdi,8,0.322
1,2,10,93,157,221,freetdi,8,0.13
1,2,10,97,164,195,freetdi,8,0.122
1,2,9,71,119,416,freetdi,8,0.115
1,2,9,87,147,179,freetdi,8,0.108
1,2,8,110,184,0-217,freetdi,8,0.16
1,2,10,144,242,0-382,freetdi,9,1.364
1,2,9,79,133,457,freetdi,8,0.11
1,2,10,150,252,0-870,freetdi,8,0.313
1,2,8,118,198,0-190,freetdi,8,0.185
1,2,10,150,252,0-954,freetdi,8,0.317
1,2,7,63,106,93,freetdi,8,0.078
1,2,10,97,164,982,freetdi,8,0.119
1,2,8,77,130,195,freetdi,8,0.097
1,2,8,77,130,186,freetdi,8,0.103
1,2,10,97,164,614,freetdi,8,0.123
1,2,7,67,113,3,freetdi,8,0.085
1,2,9,87,147,471,freetdi,8,0.103
1,2,10,142,238,0-521,freetdi,8,0.311
1,2,7,67,113,95,freetdi,8,0.067
1,2,9,67,112,320,freetdi,8,0.111
1,2,10,150,252,0-642,freetdi,8,0.283
1,2,9,87,147,11,freetdi,8,0.11
1,2,8,65,109,49,freetdi,8,0.096
1,2,10,97,164,699,freetdi,8,0.116
1,2,10,93,157,388,freetdi,8,0.118
1,2,8,114,191,0-188,freetdi,8,0.208
1,2,10,150,252,0-743,freetdi,8,0.326
1,2,10,150,252,0-695,freetdi,8,0.319
1,2,10,97,164,475,freetdi,8,0.109
1,2,9,130,218,0-508,freetdi,8,0.264
1,2,9,83,140,205,freetdi,8,0.108
1,2,6,82,137,0-61,freetdi,8,0.154
1,2,6,40,65,0-1,freetdi,5,0.005
1,2,10,138,232,0-243,freetdi,9,1.295
1,2,10,146,245,0-925,freetdi,8,0.323
1,2,10,150,252,0-866,freetdi,8,0.319
1,2,8,106,177,0-177,freetdi,8,0.209
1,2,10,134,225,0-156,freetdi,9,1.378
1,2,10,97,164,886,freetdi,8,0.126
1,2,10,93,157,429,freetdi,8,0.119
1,2,9,87,147,359,freetdi,8,0.109
1,2,10,97,164,915,freetdi,8,0.112
1,2,7,63,106,45,freetdi,8,0.076
1,2,8,69,116,249,freetdi,8,0.081
1,2,8,73,123,77,freetdi,8,0.091
1,2,10,89,150,665,freetdi,8,0.121
1,2,9,134,225,0-506,freetdi,8,0.234
1,2,10,97,164,543,freetdi,8,0.119
1,2,9,134,225,0-331,freetdi,8,0.253
1,2,8,114,191,0-180,freetdi,8,0.208
1,2,8,100,168,0-31,freetdi,9,0.965
1,2,10,97,164,758,freetdi,8,0.128
1,2,10,150,252,0-890,freetdi,8,0.313
1,2,10,93,157,916,freetdi,8,0.121
1,2,8,65,109,48,freetdi,8,0.09
1,2,10,146,245,0-900,freetdi,8,0.252
1,2,7,96,161,0-39,freetdi,9,0.813
1,2,10,93,157,812,freetdi,8,0.119
1,2,9,87,147,187,freetdi,8,0.112
1,2,6,80,134,0-30,freetdi,9,0.598
1,2,9,112,188,0-44,freetdi,9,1.172
1,2,9,118,198,0-125,freetdi,9,1.167
1,2,9,130,218,0-332,freetdi,8,0.265
1,2,10,97,164,123,freetdi,8,0.105
1,2,6,80,134,0-19,freetdi,9,0.656
1,2,10,146,245,0-636,freetdi,8,0.246
1,2,10,97,164,47,freetdi,8,0.122
1,2,8,96,161,0-28,freetdi,9,0.975
1,2,6,57,96,43,freetdi,8,0.07
1,2,10,97,164,359,freetdi,8,0.117
1,2,10,97,164,795,freetdi,8,0.119
1,2,7,67,113,23,freetdi,8,0.082
1,2,9,87,147,171,freetdi,8,0.106
1,2,6,80,134,0-26,freetdi,9,0.642
1,2,10,150,252,0-579,freetdi,8,0.316
1,2,8,69,116,185,freetdi,8,0.085
1,2,10,89,150,905,freetdi,8,0.121
1,2,10,89,150,633,freetdi,8,0.092
1,2,9,134,225,0-262,freetdi,8,0.276
1,2,10,134,225,0-204,freetdi,9,1.269
1,2,10,97,164,579,freetdi,8,0.106
1,2,10,81,136,992,freetdi,8,0.128
1,2,10,97,164,778,freetdi,8,0.124
1,2,10,77,129,832,freetdi,8,0.127
1,2,9,83,140,173,freetdi,8,0.092
1,2,10,97,164,987,freetdi,8,0.107
1,2,10,93,157,477,freetdi,8,0.105
1,2,10,134,225,0-205,freetdi,9,1.364
1,2,9,122,205,0-94,freetdi,9,1.116
1,2,10,93,157,140,freetdi,8,0.106
1,2,10,89,150,792,freetdi,8,0.104
1,2,10,146,245,0-589,freetdi,8,0.301
1,2,9,87,147,150,freetdi,8,0.113
1,2,9,130,218,0-452,freetdi,8,0.264
1,2,10,97,164,555,freetdi,8,0.12
1,2,9,134,225,0-442,freetdi,8,0.274
1,2,10,97,164,207,freetdi,8,0.129
1,2,7,102,171,0-87,freetdi,8,0.184
1,2,9,83,140,293,freetdi,8,0.111
1,2,10,130,217,0-705,freetdi,8,0.299
1,2,9,134,225,0-323,freetdi,8,0.277
1,2,8,77,130,119,freetdi,8,0.1
1,2,8,118,198,0-167,freetdi,8,0.227
1,2,10,93,157,404,freetdi,8,0.107
1,2,10,97,164,814,freetdi,8,0.125
1,2,10,93,157,93,freetdi,8,0.089
1,2,10,97,164,683,freetdi,8,0.128
1,2,10,142,238,0-681,freetdi,8,0.265
1,2,10,144,242,0-394,freetdi,9,1.251
1,2,6,80,134,0-31,freetdi,9,0.558
1,2,10,150,252,0-990,freetdi,8,0.327
1,2,9,126,211,0-329,freetdi,8,0.25
1,2,9,128,215,0-134,freetdi,9,1.153
1,2,10,97,164,270,freetdi,8,0.09
1,2,9,87,147,494,freetdi,8,0.114
1,2,7,102,171,0-82,freetdi,8,0.142
1,2,10,140,235,0-332,freetdi,9,1.105
1,2,9,124,208,0-180,freetdi,9,1.123
1,2,10,97,164,946,freetdi,8,0.126
1,2,9,128,215,0-170,freetdi,9,1.064
1,2,10,150,252,0-995,freetdi,8,0.3
1,2,8,77,130,190,freetdi,8,0.095
1,2,8,77,130,87,freetdi,8,0.09
1,2,9,83,140,388,freetdi,8,0.11
1,2,9,87,147,354,freetdi,8,0.108
1,2,10,93,157,436,freetdi,8,0.112
1,2,10,150,252,0-647,freetdi,8,0.288
1,2,9,79,133,425,freetdi,8,0.107
1,2,5,39,65,24,freetdi,8,0.038
1,2,10,132,221,0-401,freetdi,9,0.99
1,2,9,126,211,0-344,freetdi,8,0.256
1,2,10,93,157,173,freetdi,8,0.122
1,2,9,87,147,387,freetdi,8,0.105
1,2,10,93,157,164,freetdi,8,0.125
1,2,10,150,252,0-783,freetdi,8,0.317
1,2,2,15,24,0,freetdi,5,0.003
1,2,9,87,147,362,freetdi,8,0.107
1,2,10,128,215,0-93,freetdi,9,1.126
1,2,10,97,164,891,freetdi,8,0.112
1,2,5,66,110,0-20,freetdi,8,0.125
1,2,10,140,235,0-276,freetdi,9,1.341
1,2,7,67,113,63,freetdi,8,0.068
1,2,10,93,157,1021,freetdi,8,0.12
1,2,10,97,164,127,freetdi,8,0.12
1,2,8,110,184,0-200,freetdi,8,0.189
1,2,10,93,157,684,freetdi,8,0.125
1,2,9,87,147,475,freetdi,8,0.116
1,2,10,97,164,531,freetdi,8,0.111
1,2,10,77,129,64,freetdi,8,0.127
1,2,9,134,225,0-299,freetdi,8,0.211
1,2,8,77,130,34,freetdi,8,0.099
1,2,5,56,93,0-8,freetdi,8,0.111
1,2,10,97,164,851,freetdi,8,0.118
1,2,10,97,164,347,freetdi,8,0.121
1,2,9,110,184,0-81,freetdi,9,1.205
1,2,10,97,164,42,freetdi,8,0.112
1,2,9,114,190,0-320,freetdi,8,0.264
1,2,10,93,157,228,freetdi,8,0.128
1,2,10,146,245,0-597,freetdi,8,0.309
1,2,9,75,126,208,freetdi,8,0.109
1,2,10,144,242,0-274,freetdi,9,1.356
1,2,10,97,164,306,freetdi,8,0.109
1,2,9,87,147,91,freetdi,8,0.113
1,2,10,146,245,0-908,freetdi,8,0.297
1,2,6,76,127,0-28,freetdi,9,0.587
1,2,10,97,164,367,freetdi,8,0.121
1,2,10,144,242,0-371,freetdi,9,1.349
1,2,7,86,144,0-29,freetdi,9,0.81
1,2,10,150,252,0-563,freetdi,8,0.31
1,2,10,89,150,697,freetdi,8,0.116
1,2,10,134,224,0-672,freetdi,8,0.293
1,2,10,97,164,462,freetdi,8,0.097
1,2,10,93,157,21,freetdi,8,0.127
1,2,8,73,123,84,freetdi,8,0.069
1,2,10,150,252,0-514,freetdi,8,0.283
1,2,10,150,252,0-903,freetdi,8,0.29
1,2,9,108,181,0-40,freetdi,9,1.084
1,2,7,94,157,0-88,freetdi,8,0.182
1,2,10,126,212,0-55,freetdi,9,1.365
1,2,9,83,140,133,freetdi,8,0.112
1,2,10,85,143,240,freetdi,8,0.122
1,2,9,87,147,215,freetdi,8,0.118
1,2,9,134,225,0-263,freetdi,8,0.238
1,2,10,146,245,0-524,freetdi,8,0.31
1,2,10,140,235,0-301,freetdi,9,1.316
1,2,7,82,136,0-64,freetdi,7,0.034
1,2,10,97,164,951,freetdi,8,0.114
1,2,9,130,218,0-476,freetdi,8,0.222
1,2,10,144,242,0-434,freetdi,9,1.328
1,2,8,112,188,0-127,freetdi,9,0.797
1,2,10,97,164,502,freetdi,8,0.122
1,2,10,122,205,0-44,freetdi,9,1.359
1,2,8,69,116,153,freetdi,8,0.094
1,2,9,122,205,0-91,freetdi,9,1.175
1,2,6,86,144,0-39,freetdi,8,0.143
1,2,10,93,157,469,freetdi,8,0.119
1,2,10,97,164,414,freetdi,8,0.121
1,2,10,97,164,659,freetdi,8,0.115
1,2,9,83,140,292,freetdi,8,0.078
1,2,8,90,151,0-12,freetdi,9,0.812
1,2,9,87,147,115,freetdi,8,0.121
1,2,10,97,164,954,freetdi,8,0.122
1,2,10,150,252,0-559,freetdi,8,0.315
1,2,10,150,252,0-582,freetdi,8,0.313
1,2,7,96,161,0-42,freetdi,9,0.788
1,2,10,89,150,408,freetdi,8,0.118
1,2,10,97,164,942,freetdi,8,0.099
1,2,10,89,150,921,freetdi,8,0.116
1,2,9,134,225,0-379,freetdi,8,0.284
1,2,8,106,177,0-208,freetdi,8,0.197
1,2,10,97,164,54,freetdi,8,0.131
1,2,10,97,164,871,freetdi,8,0.121
1,2,10,81,136,672,freetdi,8,0.124
1,2,10,89,150,248,freetdi,8,0.103
1,2,10,142,238,0-617,freetdi,8,0.308
1,2,10,140,235,0-389,freetdi,9,1.217
1,2,9,79,133,184,freetdi,8,0.095
1,2,10,93,157,837,freetdi,8,0.127
1,2,10,144,242,0-507,freetdi,9,1.229
1,2,7,51,85,32,freetdi,8,0.07
1,2,10,89,150,840,freetdi,8,0.119
1,2,10,97,164,66,freetdi,8,0.11
1,2,10,150,252,0-971,freetdi,8,0.325
1,2,10,144,242,0-458,freetdi,9,1.335
1,2,9,87,147,278,freetdi,8,0.109
1,2,9,83,140,396,freetdi,8,0.105
1,2,10,97,164,934,freetdi,8,0.114
1,2,9,83,140,269,freetdi,8,0.107
1,2,10,97,164,311,freetdi,8,0.118
1,2,9,75,126,144,freetdi,8,0.109
1,2,10,93,157,356,freetdi,8,0.124
1,2,10,140,235,0-500,freetdi,9,1.181
1,2,10,93,157,60,freetdi,8,0.111
1,2,9,87,147,279,freetdi,8,0.113
1,2,10,138,232,0-143,freetdi,9,1.204
1,2,10,85,143,976,freetdi,8,0.112
1,2,9,87,147,486,freetdi,8,0.093
1,2,7,59,99,57,freetdi,8,0.072
1,2,6,74,124,0-10,freetdi,9,0.609
1,2,10,138,231,0-944,freetdi,8,0.286
1,2,9,134,225,0-475,freetdi,8,0.279
1,2,8,69,116,25,freetdi,8,0.074
1,2,10,93,157,852,freetdi,8,0.124
1,2,9,124,208,0-181,freetdi,9,1.143
1,2,10,93,157,532,freetdi,8,0.119
1,2,10,144,242,0-359,freetdi,9,1.27
1,2,10,150,252,0-635,freetdi,8,0.332
1,2,8,114,191,0-141,freetdi,8,0.212
1,2,7,63,106,21,freetdi,8,0.078
1,2,10,146,245,0-645,freetdi,8,0.327
1,2,9,79,133,456,freetdi,8,0.104
1,2,10,128,214,0-480,freetdi,9,1.28
1,2,9,118,197,0-353,freetdi,8,0.277
1,2,8,73,123,124,freetdi,8,0.088
1,2,9,134,225,0-487,freetdi,8,0.27
1,2,8,114,191,0-197,freetdi,8,0.214
1,2,9,122,204,0-337,freetdi,8,0.272
1,2,10,132,222,0-123,freetdi,9,1.228
1,2,9,63,105,128,freetdi,8,0.101
1,2,10,97,164,810,freetdi,8,0.119
1,2,10,106,178,0-8,freetdi,8,0.14
1,2,8,65,109,144,freetdi,8,0.093
1,2,10,138,231,0-721,freetdi,8,0.301
1,2,6,57,96,50,freetdi,8,0.068
1,2,8,73,123,157,freetdi,8,0.082
1,2,10,97,164,923,freetdi,8,0.102
1,2,10,150,252,0-915,freetdi,8,0.315
1,2,10,150,252,0-771,freetdi,8,0.301
1,2,10,138,232,0-130,freetdi,9,1.365
1,2,10,138,232,0-131,freetdi,9,1.19
1,2,7,80,133,0-32,freetdi,8,0.157
1,2,10,150,252,0-770,freetdi,8,0.305
1,2,7,102,171,0-79,freetdi,8,0.167
1,2,9,124,208,0-229,freetdi,9,1.072
1,2,10,85,143,560,freetdi,8,0.127
1,2,9,128,215,0-254,freetdi,9,1.124
1,2,10,138,232,0-158,freetdi,9,1.332
1,2,8,118,198,0-174,freetdi,8,0.22
1,2,10,93,157,68,freetdi,8,0.129
1,2,8,77,130,35,freetdi,8,0.097
1,2,10,140,235,0-508,freetdi,9,1.374
1,2,9,79,133,25,freetdi,8,0.114
1,2,7,90,151,0-19,freetdi,9,0.87
1,2,8,77,130,59,freetdi,8,0.101
1,2,9,87,147,302,freetdi,8,0.114
1,2,10,97,164,682,freetdi,8,0.125
1,2,10,97,164,115,freetdi,8,0.119
1,2,10,150,252,0-643,freetdi,8,0.314
1,2,6,74,124,0-14,freetdi,9,0.612
1,2,9,87,147,94,freetdi,8,0.115
1,2,10,130,218,0-248,freetdi,9,1.237
1,2,10,97,164,790,freetdi,8,0.109
1,2,10,81,136,609,freetdi,8,0.137
1,2,9,87,147,142,freetdi,8,0.088
1,2,10,146,245,0-852,freetdi,8,0.316
1,2,10,93,157,933,freetdi,8,0.115
1,2,10,81,136,481,freetdi,8,0.129
1,2,9,79,133,120,freetdi,8,0.105
1,2,10,132,222,0-118,freetdi,9,1.303
1,2,6,57,96,23,freetdi,8,0.065
1,2,10,97,164,294,freetdi,8,0.088
1,2,9,87,147,382,freetdi,8,0.116
1,2,7,102,171,0-70,freetdi,8,0.187
1,2,10,144,242,0-486,freetdi,9,1.079
1,2,9,118,198,0-92,freetdi,9,1.241
1,2,10,97,164,375,freetdi,8,0.12
1,2,9,134,225,0-491,freetdi,8,0.272
1,2,9,87,147,458,freetdi,8,0.085
1,2,9,87,147,318,freetdi,8,0.099
